1,0.017653681337833405
6,0.033514007925987244
11,0.019522424787282944
16,0.010027006268501282
21,0.013017277233302593
26,0.017607083544135094
31,0.023852568119764328
36,0.017339883372187614
41,0.02136961929500103
46,0.02391873113811016
51,0.022028937935829163
56,0.01770830526947975
61,0.020108364522457123
66,0.013255069963634014
71,0.015329117886722088
76,0.024660855531692505
81,0.01763148419559002
86,0.02583790197968483
91,0.02399372309446335
96,0.026632357388734818
101,0.03148796409368515
106,0.02519114688038826
111,0.021057896316051483
116,0.017367783933877945
121,0.023760095238685608
126,0.021522333845496178
131,0.021821392700076103
136,0.022664427757263184
141,0.02085293084383011
146,0.022106513381004333
151,0.024099957197904587
156,0.020273301750421524
161,0.022724192589521408
166,0.022497644647955894
171,0.023869622498750687
176,0.017458075657486916
181,0.025946414098143578
186,0.03032870590686798
191,0.019188065081834793
196,0.015850862488150597
201,0.02174503728747368
206,0.026696428656578064
211,0.017554722726345062
216,0.01816854253411293
221,0.01506002526730299
226,0.013986801728606224
231,0.024862293154001236
236,0.022021695971488953
241,0.016160205006599426
1,0.03330327570438385
6,0.0184975303709507
11,0.02375124767422676
16,0.024177348241209984
21,0.013575039803981781
26,0.01931411400437355
31,0.027793101966381073
36,0.02768927812576294
41,0.016032597050070763
46,0.02176770567893982
51,0.014828909188508987
56,0.02437339536845684
61,0.018459228798747063
66,0.039370179176330566
71,0.023748187348246574
76,0.020539915189146996
81,0.021808892488479614
86,0.0222373828291893
91,0.018965158611536026
96,0.02622409723699093
101,0.013235827907919884
106,0.013449246063828468
111,0.028801750391721725
116,0.01633555069565773
121,0.036415666341781616
126,0.02673613652586937
131,0.01988661102950573
136,0.021143268793821335
141,0.10799266397953033
146,0.034089334309101105
151,0.024923359975218773
156,0.02908252738416195
161,0.01794123277068138
166,0.030421875417232513
171,0.022032340988516808
176,0.03123992681503296
181,0.018082987517118454
186,0.011319062672555447
191,0.021358419209718704
196,0.02957943081855774
201,0.024225041270256042
206,0.023897945880889893
211,0.01417575590312481
216,0.011217682622373104
221,0.036787889897823334
226,0.013803991489112377
231,0.017708146944642067
236,0.027361638844013214
241,0.015238024294376373
1,0.018069306388497353
6,0.013727153651416302
11,0.013248518109321594
16,0.016401126980781555
21,0.02724587917327881
26,0.01859009638428688
31,0.0420258492231369
36,0.023391064256429672
41,0.016523873433470726
46,0.025848401710391045
51,0.021810276433825493
56,0.015893924981355667
61,0.018923239782452583
66,0.009908960200846195
71,0.02094034105539322
76,0.020421504974365234
81,0.02176385186612606
86,0.02651345543563366
91,0.02793744206428528
96,0.019778620451688766
101,0.013895697891712189
106,0.02754322811961174
111,0.01852545142173767
116,0.023676536977291107
121,0.025956526398658752
126,0.024603042751550674
131,0.025920294225215912
136,0.01970985159277916
141,0.017972365021705627
146,0.035534750670194626
151,0.036814652383327484
156,0.010137190110981464
161,0.018307246267795563
166,0.017326075583696365
171,0.023360133171081543
176,0.03986344486474991
181,0.034316495060920715
186,0.0279556717723608
191,0.0214768648147583
196,0.018350612372159958
201,0.0173503328114748
206,0.026968305930495262
211,0.02800389938056469
216,0.01988714188337326
221,0.026116391643881798
226,0.029102062806487083
231,0.012411914765834808
236,0.025013938546180725
241,0.0239047072827816
1,0.022930558770895004
6,0.013070567511022091
11,0.021777547895908356
16,0.021915405988693237
21,0.010810940526425838
26,0.026855487376451492
31,0.019708527252078056
36,0.03137340024113655
41,0.014195797964930534
46,0.016756882891058922
51,0.022475941106677055
56,0.02297050878405571
61,0.026424944400787354
66,0.026211639866232872
71,0.011857586912810802
76,0.039754852652549744
81,0.026844769716262817
86,0.017510365694761276
91,0.02588130533695221
96,0.01761021465063095
101,0.015440940856933594
106,0.01826929673552513
111,0.01391506101936102
116,0.016503630205988884
121,0.01843586377799511
126,0.019675230607390404
131,0.013930436223745346
136,0.024285083636641502
141,0.018080513924360275
146,0.02016524411737919
151,0.013257702812552452
156,0.021297544240951538
161,0.026214536279439926
166,0.0343630313873291
171,0.02836165390908718
176,0.0186467245221138
181,0.015173900872468948
186,0.023419884964823723
191,0.01961427927017212
196,0.01808253489434719
201,0.011899328790605068
206,0.020049531012773514
211,0.0278544332832098
216,0.02737407758831978
221,0.019278395920991898
226,0.027899399399757385
231,0.02572706900537014
236,0.023478195071220398
241,0.022070318460464478
1,0.01617441698908806
6,0.021434519439935684
11,0.018993085250258446
16,0.019170191138982773
21,0.014904538169503212
26,0.020029636099934578
31,0.04206373542547226
36,0.02118135616183281
41,0.018328480422496796
46,0.01374661736190319
51,0.01758258417248726
